Alan Ford;268;Desert Blitz ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;269;La mummia vivente ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;271;Turluk il grande muto ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;272;El Verdissimo ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;274;Brasilera ja-jai ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;275;Rapiti in cielo ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;277;Anten-boy ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;278;Audience o morte ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;280;Operazione Pochita ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;281;Non sparate m`arrendo! ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;283;Arakno ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;284;Tobia non ci sta ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;286;Chi non fu ma e` ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;287;SOS Pochita ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;289;Gna Gna Gno ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;290;Se la va, la va ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;292;Il Partito degli Sbevazzioni ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;293;I conti tornano ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;294;Un caso di coscienza ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;295;Riscatto per due ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;296;Una faccenda curiosa ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;297;La ruota del dinero ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;298;Basket! ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;300;Un invito invitante ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;301;La clinica dalla morte facile ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;302;Una vacanza sofferta ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;303;Il segreto di Morgana ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;305;Wurdalak Rock Band ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;308;Scherzi del tubo ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;310;Cercasi Giovanna ma con calma ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;311;Anten-Girl ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;312;Puff! ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;313;Furto al museo ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;316;Superciuk alla riscossa ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;317;Vendetta in fumo ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;319;Il Miracolo ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;320;Burlesque ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;321;The Mauritz Trippazza Show ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;323;Parabolik Man ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;324;Tempo Irreale ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;325;Il Gobbo ci riprova ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;326;Uovo a sorpresa ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;327;Il ritorno di Arakno ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;329;Il Pentito ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;331;Gna gna gno 2 - la vendetta ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;333;Due cuori e una capanna ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;334;E.B. ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;335;Se avessi un milione ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;336;Soap Opera ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;337;Sinceramente Vs. Burlesque ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;338;Volo USAF 317 ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;339;Il grande Panzarotti ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;340;Handicap ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;341;Votate Tromb (e sarete trombati) ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;343;31/12/2097;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;344;Gratta e scappa ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;345;L`eredita` Rock ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;346;Www.trippazza.trip ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;347;Preso in castagna ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;348;Supermarket ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;353;Striscia l` immondizia ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;356;Canzoni da orbi ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;357;Zucca illuminata ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;358;Lo spettro di Canterville ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;359;Numeri / Il Gruppo T.N.T (doppio) ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;360;L`uomo invisibile ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;361;Crociera au pair ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;362;Banderas Carreras / Un fatto intrigante (doppio);Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;363;Riccardo III ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;367;L`alba del nuovo millennio ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;369;Amleto ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;370;Due camere piu cucina ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;372;Killer Affittasi ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;373;Hollywood, wow / La notte delle stelle (doppio);Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;374;Minga e manga / Sayonara (doppio);Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;377;O`core mio! ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;380;Slalom ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;382;T.N.T.: la nascita ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;383;Dimensione XL / Broadway (doppio) ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;384;Il presidente e impazzito ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;385;Mi gioco tutto alla roulette ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;386;Burlesque TV show / Spot (doppio) ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;387;Storie d`Altri Tempi (240 pagine);Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;388;Ritorno alla Dimensione XL ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;389;La bomba F.D.M. ;Perucca D;Bunker Max;Max Bunker Production;F
Alan Ford;390;Nave, Neve, Nove ;Perucca D;Bunker Max;Max Bunker Production;F
